year,total_population,median_household_income,median_home_value,labor_force,state,zip_code,residential_permits,commercial_permits,retail_permits,residential_construction_cost,commercial_construction_cost,retail_construction_cost,reported_cost,total_licenses,unique_businesses,active_licenses,unemployment_rate,real_gdp,per_capita_income,personal_income,unemployment_rate_pct_change,real_gdp_pct_change,per_capita_income_pct_change,personal_income_pct_change,total_population_zoning,median_household_income_zoning,total_housing_units,retail_space,retail_demand,retail_gap,retail_supply,retail_permits_zoning,retail_construction_cost_zoning,retail_business_count,retail_leakage,residential_permits_zoning,commercial_permits_zoning,reported_cost_zoning,total_licenses_zoning,unique_businesses_zoning,active_licenses_zoning,median_home_value_zoning,labor_force_zoning,state_zoning,total_population_property,median_household_income_property,total_housing_units_property,retail_space_property,retail_demand_property,retail_gap_property,retail_supply_property,retail_permits_property,retail_construction_cost_property,retail_business_count_property,retail_leakage_property,residential_permits_property,commercial_permits_property,reported_cost_property,total_licenses_property,unique_businesses_property,active_licenses_property,median_home_value_property,labor_force_property,state_property,total_population_multifamily_permits,median_household_income_multifamily_permits,total_housing_units_multifamily_permits,retail_space_multifamily_permits,retail_demand_multifamily_permits,retail_gap_multifamily_permits,retail_supply_multifamily_permits,retail_permits_multifamily_permits,retail_construction_cost_multifamily_permits,retail_business_count_multifamily_permits,retail_leakage_multifamily_permits,residential_permits_multifamily_permits,commercial_permits_multifamily_permits,reported_cost_multifamily_permits,total_licenses_multifamily_permits,unique_businesses_multifamily_permits,active_licenses_multifamily_permits,median_home_value_multifamily_permits,labor_force_multifamily_permits,state_multifamily_permits,retail_business_count_bizcount,vacancy_rate
2025,59892.0,43403.0,213000.0,29150.0,17.0,60619,45.0,4.0,7.0,722408.0,17605200.0,18677555.0,22747063.0,109.0,92.0,109.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,93387.775,779847742.8,751831410.3,28016332.5,,,0,0.9640746123090529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,0.1
2015,69909.0,32168.0,132300.0,31319.0,17.0,60620,0.0,0.0,0.0,0.0,0.0,0.0,122200.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,0.0,674649813.6,674649813.6,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2016,69299.0,32401.0,132300.0,31680.0,17.0,60620,1.0,1.0,1.0,3000.0,100000.0,100000.0,261500.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,500.0,673607069.6999999,673457069.6999999,150000.0,,,0,0.9997773182516229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2017,69195.0,33304.0,135000.0,31439.0,17.0,60620,1.0,0.0,0.0,100000.0,0.0,0.0,269800.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,691341084.0,691341084.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2018,68096.0,35890.0,139900.0,30925.0,17.0,60620,0.0,0.0,0.0,0.0,0.0,0.0,130002.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,0.0,733189632.0,733189632.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2019,67711.0,36767.0,143500.0,30282.0,17.0,60620,3.0,0.0,1.0,95000.0,0.0,0.0,577731.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,746859101.1,746859101.1,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2020,68761.0,39499.0,148800.0,29930.0,17.0,60620,2.0,0.0,1.0,150000.0,0.0,95000.0,348623.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,475.0,814797221.6999999,814654721.6999999,142500.0,,,0,0.9998251098602144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2021,69357.0,40117.0,154900.0,30821.0,17.0,60620,0.0,0.0,0.0,0.0,0.0,0.0,350441.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,0.0,834718430.6999999,834718430.6999999,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2022,68330.0,46472.0,177500.0,31081.0,17.0,60620,2.0,1.0,2.0,30000.0,10000.0,30000.0,877950.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,150.0,952629528.0,952584528.0,45000.0,,,0,0.9999527623292399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2023,66511.0,48805.0,187900.0,29424.0,17.0,60620,1.0,1.0,1.0,50000.0,5000.0,30000.0,847207.0,183.0,158.0,183.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,150.0,973820806.5,973775806.5,45000.0,,,0,0.9999537902664436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2024,66511.0,48805.0,187900.0,29424.0,17.0,60620,4.0,1.0,1.0,269192.0,8500.0,55000.0,1850664.0,424.0,345.0,424.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,275.0,973820806.5,973738306.5,82500.0,,,0,0.9999152821551467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2025,66511.0,48805.0,187900.0,29424.0,17.0,60620,50.0,1.0,1.0,925356.0,0.0,6700.0,3400078.0,99.0,79.0,99.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,33.5,973820806.5,973810756.5,10050.0,,,0,0.9999896798261724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1
2015,31881.0,19832.0,98400.0,12009.0,17.0,60621,1.0,0.0,1.0,200000.0,0.0,1500.0,593501.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,7.5,189679197.6,189676947.6,2250.0,,,0,0.9999881378663108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2016,31383.0,20150.0,103000.0,12166.0,17.0,60621,0.0,0.0,0.0,0.0,0.0,0.0,63250.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,0.0,189710235.0,189710235.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2017,30496.0,19845.0,107600.0,11519.0,17.0,60621,0.0,0.0,0.0,0.0,0.0,0.0,61459.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,181557936.0,181557936.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2018,29042.0,20991.0,104100.0,11051.0,17.0,60621,1.0,0.0,0.0,150000.0,0.0,0.0,247503.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,0.0,182886186.6,182886186.6,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2019,28018.0,22158.0,114000.0,10716.0,17.0,60621,1.0,0.0,0.0,116000.0,0.0,0.0,505859.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,186246853.2,186246853.2,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2020,26736.0,23019.0,106300.0,10359.0,17.0,60621,3.0,1.0,1.0,1597800.0,1402800.0,1402800.0,1766301.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,7014.0,184630795.2,182526595.2,2104200.0,,,0,0.9886032013363717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2021,26538.0,24912.0,102100.0,10540.0,17.0,60621,0.0,1.0,2.0,0.0,3000.0,1025000.0,1770646.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,5125.0,198334396.79999998,196796896.79999998,1537500.0,,,0,0.9922479407263359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2022,26997.0,30163.0,125100.0,11698.0,17.0,60621,3.0,1.0,2.0,400001.0,953428.0,953429.0,5791450.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,4767.145,244293153.29999998,242863009.79999998,1430143.5000000002,,,0,0.9941457896765378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2023,27318.0,33235.0,161900.0,11720.0,17.0,60621,3.0,2.0,4.0,148000.0,407900.0,695000.0,1445427.0,59.0,50.0,59.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,3475.0,272374119.0,271331619.0,1042500.0,,,0,0.9961725438384988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2024,27318.0,33235.0,161900.0,11720.0,17.0,60621,7.0,0.0,0.0,592500.0,0.0,0.0,15619401.0,140.0,106.0,140.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,0.0,272374119.0,272374119.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2025,27318.0,33235.0,161900.0,11720.0,17.0,60621,15.0,2.0,4.0,559850.0,1964000.0,16000.0,4867750.0,43.0,36.0,43.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,80.0,272374119.0,272350119.0,24000.0,,,0,0.999911885901318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.1
2015,55516.0,75163.0,421000.0,37474.0,17.0,60622,10.0,7.0,8.0,5683000.0,7110194.0,843000.0,15705592.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,4215.0,1251824732.3999999,1250560232.3999999,1264500.0,,,0,0.9989898745668847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2016,54467.0,79085.0,427800.0,37057.0,17.0,60622,3.0,2.0,4.0,670001.0,8200.0,474000.0,3482953.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,2370.0,1292256808.5,1291545808.5,711000.0,,,0,0.999449799764781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2017,53680.0,87143.0,450700.0,37828.0,17.0,60622,9.0,1.0,5.0,4746925.0,20000.0,301300.0,5712824.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,1506.5,1403350872.0,1402898922.0,451950.0,,,0,0.9996779493931152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2018,52793.0,93988.0,483900.0,37325.0,17.0,60622,10.0,1.0,10.0,1235000.0,3500000.0,4088400.0,6164135.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,20442.0,1488572545.2,1482439945.2,6132600.0,,,0,0.9958802142228305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2019,53294.0,101161.0,492400.0,37940.0,17.0,60622,6.0,0.0,7.0,629000.0,0.0,122977.0,1655707.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,614.885,1617382300.2,1617197834.7,184465.5,,,0,0.9998859481150639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2020,52957.0,106128.0,524400.0,38376.0,17.0,60622,5.0,1.0,7.0,5421000.0,400000.0,5405000.0,9321562.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,27025.0,1686066148.8,1677958648.8,8107500.0,,,0,0.9951914697974512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2021,54650.0,110694.0,547000.0,39167.0,17.0,60622,7.0,2.0,5.0,640000.0,213000.0,456149.0,4014756.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,2280.745,1814828130.0,1814143906.5,684223.5,,,0,0.9996229816539156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2022,53944.0,119134.0,616500.0,38538.0,17.0,60622,16.0,0.0,7.0,3430000.0,0.0,1556000.0,10565468.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,7780.0,1927969348.8,1925635348.8,2334000.0,,,0,0.998789399841106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2023,53696.0,124852.0,622900.0,39306.0,17.0,60622,16.0,6.0,13.0,2932558.0,784330.0,7363430.0,13200608.0,374.0,309.0,374.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,36817.15,2011215897.6,2000170752.6,11045145.0,,,0,0.9945082250925024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2024,53696.0,124852.0,622900.0,39306.0,17.0,60622,25.0,2.0,14.0,26908460.0,470000.0,38666150.0,44038730.0,1001.0,694.0,1001.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,193330.75,2011215897.6,1953216672.6,57999225.0,,,0,0.9711621089166952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2025,53696.0,124852.0,622900.0,39306.0,17.0,60622,32.0,10.0,25.0,8910000.0,4978952.0,7780968.0,25433228.75,202.0,173.0,202.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,38904.84,2011215897.6,1999544445.6,11671451.999999998,,,0,0.9941968179478257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,0.1
2015,88635.0,28091.0,140400.0,36376.0,17.0,60623,5.0,0.0,0.0,175000.0,0.0,0.0,470790.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,0.0,746953735.5,746953735.5,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2016,88137.0,30048.0,140800.0,36310.0,17.0,60623,4.0,1.0,4.0,471500.0,1265000.0,586700.0,2030126.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,2933.5,794502172.8,793622122.8,880050.0,,,0,0.9988923252445006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2017,88586.0,31445.0,148600.0,37012.0,17.0,60623,1.0,0.0,0.0,50000.0,0.0,0.0,861002.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,835676031.0,835676031.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2018,85979.0,31634.0,155900.0,36239.0,17.0,60623,3.0,0.0,2.0,526000.0,0.0,385000.0,925300.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,1925.0,815957905.8,815380405.8,577500.0,,,0,0.9992922429013862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2019,81283.0,32460.0,160800.0,35129.0,17.0,60623,2.0,2.0,4.0,185000.0,24800.0,21000.0,508982.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,105.0,791533854.0,791502354.0,31500.0,,,0,0.9999602038499796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2020,77732.0,34714.0,167500.0,34734.0,17.0,60623,5.0,0.0,1.0,534000.0,0.0,100000.0,899903.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,500.0,809516594.4,809366594.4,150000.0,,,0,0.9998147042308488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2021,77352.0,35890.0,173000.0,34371.0,17.0,60623,3.0,0.0,1.0,186500.0,0.0,35000.0,1057841.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,175.0,832848984.0,832796484.0,52500.0,,,0,0.9999369633618956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2022,76611.0,37814.0,203400.0,33268.0,17.0,60623,8.0,3.0,1.0,2312501.0,1780001.0,1500000.0,6965188.0,1.0,1.0,1.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,7500.0,869090506.1999999,866840506.1999999,2250000.0,,,0,0.997411086665947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2023,77061.0,44040.0,221400.0,34376.0,17.0,60623,3.0,1.0,1.0,825000.0,160000.0,1650000.0,4300489.0,240.0,220.0,240.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,8250.0,1018129932.0,1015654932.0,2475000.0,,,0,0.9975690725493768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2024,77061.0,44040.0,221400.0,34376.0,17.0,60623,2.0,0.0,5.0,175000.0,0.0,623700.0,1601916.0,716.0,578.0,716.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,3118.5,1018129932.0,1017194382.0,935550.0,,,0,0.9990811094236645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2025,77061.0,44040.0,221400.0,34376.0,17.0,60623,24.0,5.0,6.0,1020449.0,1692400.0,1606708.0,6057268.32,126.0,110.0,126.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,8033.54,1018129932.0,1015719870.0,2410062.0,,,0,0.9976328541925237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.1
2015,38140.0,22204.0,154700.0,12441.0,17.0,60624,4.0,0.0,1.0,470000.0,0.0,10000.0,1125153.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,50.0,254058168.0,254043168.0,15000.0,,,0,0.9999409584028804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2016,38134.0,22160.0,159100.0,12909.0,17.0,60624,7.0,1.0,1.0,591900.0,25000.0,10000.0,2034684.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,50.0,253514832.0,253499832.0,15000.0,,,0,0.999940831864228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2017,37665.0,22467.0,155500.0,13038.0,17.0,60624,3.0,1.0,4.0,1350000.0,135000.0,2799467.0,5012718.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,13997.335,253865866.5,249666666.0,4199200.5,,,0,0.9834589795079836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2018,36158.0,22992.0,164500.0,13102.0,17.0,60624,3.0,0.0,1.0,310000.0,0.0,0.0,587973.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,0.0,249403420.79999998,249403420.79999998,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2019,34892.0,23429.0,176400.0,13481.0,17.0,60624,3.0,0.0,2.0,103001.0,0.0,257000.0,820947.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,1285.0,245245400.39999998,244859900.39999998,385500.0,,,0,0.9984281050760943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2020,35054.0,25648.0,188100.0,14173.0,17.0,60624,2.0,0.0,1.0,175000.0,0.0,35000.0,1141123.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,175.0,269719497.59999996,269666997.59999996,52500.0,,,0,0.9998053533375705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2021,36986.0,29102.0,188700.0,15694.0,17.0,60624,3.0,1.0,2.0,200000.0,1400000.0,95000.0,1922206.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,475.0,322909971.59999996,322767471.59999996,142500.0,,,0,0.999558700527909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2022,35664.0,31768.0,223700.0,15022.0,17.0,60624,4.0,0.0,2.0,486600.0,0.0,100000.0,1043799.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,500.0,339892185.59999996,339742185.59999996,150000.0,,,0,0.9995586835874581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2023,35711.0,32607.0,223200.0,15210.0,17.0,60624,6.0,1.0,7.0,491186.0,250000.0,902675.0,6312486.0,107.0,98.0,107.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,4513.375,349328573.09999996,347974560.59999996,1354012.5,,,0,0.9961239572017133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2024,35711.0,32607.0,223200.0,15210.0,17.0,60624,10.0,2.0,5.0,1820543.0,1212000.0,223250.0,3734695.0,285.0,226.0,285.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,1116.25,349328573.09999996,348993698.09999996,334875.0,,,0,0.999041375295962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2025,35711.0,32607.0,223200.0,15210.0,17.0,60624,17.0,7.0,13.0,17506016.0,652300.0,17181840.0,23798775.0,62.0,54.0,62.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,85909.2,349328573.09999996,323555813.09999996,25772760.0,,,0,0.9262220099223827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.1
2015,78731.0,56507.0,309000.0,47656.0,17.0,60625,13.0,1.0,2.0,1269500.0,300000.0,395000.0,2298929.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,1975.0,1334655785.1,1334063285.1,592500.0,,,0,0.9995560653116596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,0.1
2016,79157.0,59601.0,312100.0,47661.0,17.0,60625,9.0,0.0,2.0,686000.0,0.0,3750.0,918150.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,18.75,1415350907.1,1415345282.1,5625.0,,,0,0.9999960257205674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,0.1
2017,80676.0,63106.0,329700.0,48133.0,17.0,60625,2.0,0.0,2.0,65000.0,0.0,27500.0,10413100.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,137.5,1527341896.8,1527300646.8,41250.0,,,0,0.999972992294596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,0.1
2018,79243.0,64117.0,336100.0,47025.0,17.0,60625,6.0,2.0,1.0,670000.0,21243.0,10000.0,1064906.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,50.0,1524247029.3,1524232029.3,15000.0,,,0,0.9999901590754572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,0.1
2019,79444.0,68770.0,350500.0,47136.0,17.0,60625,4.0,1.0,3.0,580000.0,150000.0,450000.0,2553528.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,2250.0,1639009164.0,1638334164.0,675000.0,,,0,0.9995881658169912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,0.1
